,userID,tag,tag_num,content,date,year,label,gender_female,gender_lgbt,pubertal_development,sexual_harrasment,appearance_object,appearance_animal,attitude,shame,mother,label_ver2
13805,ikaros5566,→,0,油水 懂嗎 還沒吃飽,12/12,2021,0,0,0,0,0,0,0,1,0,0,0
13806,k44754,噓,1,可以賣再說,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13807,Alphaz,推,2,龍妹,02/28,2022,1,0,0,0,0,0,1,0,0,0,1
13808,vincecarterx,噓,1,四個都同意 明年再讓塔綠班輸到滅黨,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
13809,soyghcg,→,0,對岸一台原廠長城炮房車(皮卡底盤),12/13,2021,0,0,0,0,0,0,0,0,0,0,0
13810,bumerang,推,2,胖子 沒奶那種 有奶就放胸部照了,10/22,2021,3,0,0,0,0,0,0,1,0,0,3
13811,icome,→,0,已經不錯了 知足常樂,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13812,kisaraki1976,噓,1,綠毛蟲,12/05,2021,0,0,0,0,0,0,1,0,0,0,0
13813,z22771187,推,2,雞腿粗暴的到貨,11/25,2021,0,0,0,1,0,0,0,1,0,0,0
13814,birdman5656,→,0,廢文下去,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13815,Mian1997,→,0,早就很盛行了，百元假鈔賣你70塊，直接,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13816,GGrunrundela,噓,1,垃圾黑道死胖子幹你娘,05/05,2022,1,0,0,0,1,0,0,1,1,0,1
13817,rotiars,推,2,推,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
13818,mikemiao1492,推,2,講出來拜託,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
13819,este1a,推,2,噁爛甲的死胖子樣,09/02,2022,1,0,1,0,0,0,0,1,1,0,1
13820,ohohamy,推,2,恕我直言網軍教父,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
13821,fytnship,推,2,龍妹要做什麼 才能贏得高富帥的芳心?,05/14,2022,1,0,0,0,0,0,1,0,0,0,1
13822,ggtest,→,0,窮並不可恥，噁心的是打腫臉充胖子，當婊,03/19,2022,0,0,0,0,1,0,0,1,0,0,0
13823,suichui,推,2,陷入這種狀況真的很恐怖,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13824,carsly,推,2,幹你娘 原來台獨機關槍也是中共同路人,12/06,2021,0,0,0,0,1,0,0,0,1,0,0
13825,ihfreud,推,2,XD 你不說我還沒想到 笑死林北,12/06,2021,0,0,0,0,0,0,0,0,1,0,0
13826,nn70,→,0,liuyc888做那一行的啊?好像很閒,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
13827,nn70,推,2,人渣死胖子幹你娘,12/28,2019,1,0,0,0,1,0,0,1,1,0,1
13828,scott0104,→,0,醜臭胖矮，中了哪一個,08/22,2022,1,0,0,0,0,0,0,1,0,0,1
13829,Ives20130,推,2,樓下對龍妹一直都很有興趣,03/13,2022,1,0,0,0,0,0,1,0,0,0,1
13830,koreawargod,→,0, email是誰??心機肥婆嗎?,09/03,2021,1,0,0,0,0,0,0,1,0,0,1
13831,aquaunder,噓,1,一個肥婆輸了高雄和宜蘭，真是不簡單,05/26,2019,1,0,0,0,0,0,0,1,0,0,1
13832,JRanDer,噓,1,肥婆 我看到妳老二就軟,03/17,2022,1,0,0,0,0,0,0,1,0,0,1
13833,sab1721,推,2,勞贖,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
13834,nalthax,→,0,換車道，結果就是一堆車都開在兩個車道間,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
13835,andy12388756,推,2,好了啦龍妹,10/07,2021,1,0,0,0,0,0,1,0,0,0,1
13836,hisashiaska,推,2,死肥豬你的黨徽呢,11/10,2015,1,0,0,0,0,0,1,1,1,0,1
13837,johnko64665,→,0,粉紅對中共的信任嗎 太天真了,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13838,defendor007,→,0,水桶腰,09/15,2021,1,0,0,1,0,1,0,0,0,0,1
13839,r66,推,2,逐鹿不是高雄的嗎？另外要我吃我選碳佐麻里,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
13840,mywayne,推,2,阿肥好醜,07/17,2021,1,0,0,0,0,0,0,1,0,0,1
13841,Qkirito,→,0,你說龍妹喔,10/03,2021,1,0,0,0,0,0,1,0,0,0,1
13842,crimson11,推,2,Nono吧,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
13843,hate56,推,2,幹 那a安內,12/10,2021,0,0,0,0,1,0,0,0,1,0,0
13844,nineuniverse,→,0,爆都不會讓你知道，歡迎來到真實,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13845,St3480,推,2,瘦不拉基的+9妹也在身材好？,10/04,2021,2,0,0,0,0,0,0,0,0,0,2
13846,ppttpptt,推,2,檢舉起來,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
13847,Zombieslayer,噓,1,現實是龍妹也有一堆舔狗,09/05,2022,1,0,0,0,0,0,1,0,0,0,1
13848,x7834210,→,0,醜 肥 窮,10/11,2021,1,0,0,0,0,0,0,1,0,0,1
13849,breathair,推,2,塔綠班真的垃圾,12/10,2021,0,0,0,0,0,0,0,0,1,0,0
13850,asdqw,→,0,特急件 用Line交辦,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13851,vwwv,推,2,自由都寫是他了,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
13852,e44444,推,2,這裡不是也是同溫層，半斤八兩啦,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13853,gLid3,→,0,早就知道自己腿粗還特愛練腿 不就是在自己,05/26,2022,1,0,0,1,0,0,0,1,0,0,1
13854,aaaa8247,推,2,國中生怎麼還在注音,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13855,js52666,→,0,台中有也不意外,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13856,neos042,→,0,的不適合開放比特犬,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
13857,nzj,→,0,別人，請比照殺人罪，幹，一些自以為正義的人,12/05,2021,0,0,0,0,1,0,0,0,1,0,0
13858,mavericksX,推,2,這群吃相太難看,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13859,zxcasd328,推,2,德國肥婆已經退休了其實,02/26,2022,1,0,0,0,0,0,0,1,0,0,1
13860,lpsobig,推,2,八卦版肥宅不懂什麼叫美醜 在這問也沒用,12/12,2021,1,0,0,0,0,0,0,1,0,0,1
13861,arickal,推,2,人家生下來就贏一半了 不用背英文,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13862,ptta,推,2,仗義直言吧,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13863,limp,推,2,通貨膨脹 500萬過20年後可能不到200萬,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
13864,xxx5566xxx,→,0,因為有小奶肥婆,05/06,2022,1,0,0,0,0,0,0,1,0,0,1
13865,lunanightcat,→,0,彭于晏,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
13866,sonyabear,推,2,扁奶台女不敢啦,03/07,2022,2,0,0,0,1,0,0,1,0,0,2
13867,WaWa3,推,2,沒奶子,10/03,2022,2,0,0,0,0,0,0,0,0,0,2
13868,diabolica,→,0,至少比醜又肥宅好,11/01,2021,1,0,0,0,0,0,0,1,0,0,1
13869,DJJERRY,→,0,八卦醜蠢肥宅連戴綠帽的機會都沒有吧,08/11,2022,1,0,0,0,0,0,0,1,0,0,1
13870,yuka16830,→,0,公投給教訓是不是搞錯甚麼了?!,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
13871,dorydoze,→,0, 先把台灣新聞台關掉好嗎,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13872,whitelady,→,0,至於支持，罵她心機肥婆算支持嗎？XDDD,02/15,2022,1,0,0,0,0,0,0,1,0,0,1
13873,machiner,→,0,圓臉肥婆 跟尚氣那個蠻像的,02/03,2022,1,0,0,1,0,0,0,1,0,0,1
13874,ePaper,→,0,人家骷髏人喝了都沒事你在那邊管,10/04,2022,2,0,0,0,0,1,0,0,0,0,2
13875,Nano7,噓,1,視頻,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13876,cosmos506,推,2,小腿粗耶,08/27,2021,1,0,0,1,0,0,0,1,0,0,1
13877,Qoofate,→,0,胖醜又沒奶 很想拍給你們看...,11/30,2022,1,0,0,0,0,0,0,1,0,0,1
13878,wino,→,0,垃圾肥婆,11/19,2022,1,0,0,0,0,0,0,1,1,0,1
13879,cvnn,推,2,你戶頭多2300萬 試試 看國稅局查不查你,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13880,nekoten,噓,1,台灣叫暖暖包,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
13881,diamondboy,→,0,"不得了，胖達人醜聞在大陸傳開了,壞事傳千里,名揚全球",08/23,2013,0,0,0,0,0,0,0,1,0,0,0
13882,bodielu,推,2,有夠好笑  又肥又醜的笑話,11/22,2022,1,0,0,0,0,0,0,1,0,0,1
13883,ohno3cc,→,0,本魯長得醜又肥 希望可以戴一輩子，拿下,12/01,2022,1,0,0,0,0,0,0,1,0,0,1
13884,qilar,推,2,凍卵幹嘛 50歲再來生嗎 又不是瘋了,12/07,2021,0,0,0,0,1,0,0,0,0,0,0
13885,highyes,噓,1,爆卦就是 林秉摳啊！,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13886,xup654z,推,2,這隻不是90量級的龍妹嗎？跪求心理陰影,12/04,2022,1,0,0,0,0,0,1,0,0,0,1
13887,zerowingtw,推,2,這個國策顧問竟然被騙?  低能啊,12/05,2021,0,0,0,0,0,0,0,1,0,0,0
13888,lats,推,2,死肥宅不認清事實，洗肛淨屁股去牢裡反省吧,05/05,2022,1,0,0,1,1,0,0,1,1,0,1
13889,hank81177,噓,1,塔綠班更不要臉,12/06,2021,0,0,0,1,0,0,0,0,0,0,0
13890,CODDDD,噓,1,醜比胖更可怕,06/30,2022,0,0,0,0,0,0,0,1,0,0,0
13891,adon0313,→,0,整天屎盾 都不覺得噁心,12/09,2021,0,0,0,0,0,0,0,1,0,0,0
13892,GGrunrundela,噓,1,我魯蛇 我醜男 我禿頭 我肥宅 我流,12/15,2021,4,0,0,0,0,0,0,1,0,0,0
13893,ArSaBuLu,→,0,我手指又肥又短還歪七扭八 也常常指錯,06/08,2022,1,0,0,1,0,0,0,1,0,0,1
13894,sam810626,推,2,自己變成龍妹,12/02,2022,1,0,0,0,0,0,1,0,0,0,1
13895,peacesb,→,0,這兩個監國一定會拷問劉禪有沒有做XD,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
13896,locdan,噓,1,笑死 一堆人在那酸肥女 大媽味 越來越醜..,05/17,2022,1,0,0,0,0,0,0,1,1,0,1
13897,north75566,推,2,杰哥不要,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13898,AlenCKH,→,0,已經在台灣吸收很多低端無恥的待業魯蛇,12/04,2021,0,0,0,0,0,0,0,1,0,0,0
13899,keane9112,→,0,斷一斷就可以正名了,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
13900,ppptttqaz,→,0,不行耶 肥宅肚臍插根芯自燃看能不能,10/14,2021,1,0,0,1,0,0,0,1,0,0,1
13901,pigofwind,→,0,成品，你要不要開放海洛因三餐吃算了?,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13902,coffee112,推,2,難怪高端前幾天就在飆...,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
13903,jboys75,推,2,綠共去吃,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
13904,huikmn,→,0,在這裡他也看不到,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13905,Overmind,→,0,員工滿意度超高啊，國人也有90%想打高端,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
13906,zxc7,推,2,日本第一8+9朝倉未來 那跩樣那身材都沒問題,04/23,2022,0,0,0,0,0,0,0,0,1,0,0
13907,gibbs1286,推,2,幹到底啦，加油,12/04,2021,0,0,0,0,1,0,0,1,1,0,0
13908,sd09090,推,2,未來算六個,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
13909,love0504,推,2,老大,12/05,2021,0,0,0,0,0,0,0,1,0,0,0
13910,keepwild,噓,1,很多肥肚短腿龍妹也這樣穿,03/17,2022,1,0,0,1,0,0,1,1,0,0,1
13911,judan1987,→,0,來跟自己缺少的那面來比。,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13912,LoveMakeLove,推,2,太猛了,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
13913,louis5265,噓,1,西斯更誇張吧，一堆下垂乃肥肚婆發圖，,09/09,2022,1,0,0,1,1,0,0,1,0,0,1
13914,exceedMyself,→,0,一堆人是哪一堆,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13915,a92005712d,推,2,我2002 看小幾屆都是矮到靠北 胖的很,10/28,2021,1,0,0,0,0,0,0,1,0,0,1
13916,zznn8989,噓,1,又是塔綠班肥婆集團的爛招,10/14,2022,1,0,0,0,0,0,0,1,0,0,1
13917,luckyalbert,→,0,你只能期待自己不要變成那種人，也不,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13918,mirror487,→,0,隔壁中共不搞有個屁用 核災粉塵季風直,12/03,2021,0,0,0,1,0,0,0,0,0,0,0
13919,AlenCKH,→,0,凱國內碩士年薪300萬，林飛帆倫敦政經大,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
13920,NowQmmmmmmmm,→,0,是真的方便而且可以避開很多麻煩的,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
13921,puam4444,推,2,阿湯哥有買下禿頭肥肚仔的版權，並可能,08/27,2022,1,0,0,1,0,0,0,1,0,0,1
13922,youdar,推,2,這比較奇怪的是 生活開銷都女方出 住女方,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13923,hjgx,噓,1,搞不好明天美國建交,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
13924,jboy,推,2,塔綠班不懂降壓會損害電器,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13925,ddtkqoo78,推,2,T就8+9啊 一個樣瘦巴巴沒奶又要跟人家,11/18,2022,2,0,0,0,0,0,0,0,0,0,2
13926,tim8177414,噓,1,這肥婆早該滾出台灣吧,09/14,2021,1,0,0,0,0,0,0,1,0,1,1
13927,EEzionT,推,2,他沒來你準備娶龍妹  巴結一點,09/24,2021,1,0,0,0,0,0,1,0,0,0,1
13928,centuryboy,噓,1,從來不覺得正過 會捧的該去看眼科,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
13929,youbo,噓,1,肥婆奶奶,12/24,2021,1,0,0,0,0,0,0,1,0,0,1
13930,windclock,推,2,推,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
13931,Anvec,→,0,一輛車能不能開 就是進廠檢查 然後發動引,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
13932,WuKong,→,0,柯說不定比林秉樞還窮勒,12/06,2021,0,0,0,0,0,0,0,1,0,0,0
13933,facebcck,推,2,一個高學歷漂亮的女生被這樣對待 這男的,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
13934,RanceTsai,推,2,老兵的回答很有智慧 推,12/11,2021,0,0,0,0,0,0,0,1,0,0,0
13935,ginsengwolf,推,2,會被刺烤麵包機的龍妹捷足先登,10/09,2021,1,0,0,0,0,0,1,0,0,0,1
13936,north75566,推,2,用臭伶呆的聲音罵：死媽寶、肥豬、去,01/25,2022,1,0,0,0,0,0,1,1,1,0,1
13937,YALEMY,→,0,鄉民們55只會是水桶腰大嬸跟啤酒肚禿頭男,11/25,2021,1,0,0,1,0,1,0,1,0,0,1
13938,tim8177414,噓,1,哪張臭皮下面不是龍妹就是肥宅,12/25,2021,1,0,0,0,0,0,1,1,0,0,1
13939,kino056,→,0,肥宅愛美女 龍妹也愛帥哥啊,11/29,2022,1,0,0,0,0,0,1,1,0,0,1
13940,amare1015,推,2,人帥真好 人醜性騷擾 肥宅等妹仔報警吧,04/09,2022,1,0,0,0,1,0,0,1,0,0,1
13941,leilo,→,0,臭的啦,12/12,2021,0,0,0,0,0,0,0,1,0,0,0
13942,crimson11,→,0,的 將心比心 龍妹如果近身方圓100cm內,08/26,2021,1,0,0,0,0,0,1,0,0,0,1
13943,kazake,推,2,這是正妹從胖變瘦吧 醜的瘦下來一樣醜,01/03,2022,1,0,0,0,0,0,0,1,0,0,1
13944,dt1980,→,0,是得罪記者嗎 腿粗臉大也不順便P一下,04/21,2022,1,0,0,1,0,0,0,1,0,0,1
13945,jason1258666,→,0,人,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
13946,hw1,推,2,這騎上去就是國道了吧,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
13947,es5508,→,0,敢戲弄老大哥，你也是很勇喔,12/13,2021,0,0,0,0,0,0,0,1,0,0,0
13948,greensaru,→,0,是為了健全電網，絕。對。不是缺電,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
13949,kemal969,→,0,樓上  你知道中南部房價漲的多誇張嗎,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13950,spzper,→,0,你連我說意思都不懂~還沒加入是有0嗎,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
13951,b0d,→,0,打ptt 我只想低調,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
13952,Eligor41,→,0,來消費,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13953,lovedls,推,2,蔡 蘇 陳,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
13954,KITAN,推,2,操 既然在網路罵肥豬政治人物幹你娘都會抄,07/09,2022,1,0,0,0,1,0,1,1,1,0,1
13955,testone,→,0,西斯都老實龍妹,04/18,2022,1,0,0,0,1,0,1,1,0,0,1
13956,binco,噓,1,別懷疑。龍妹也看不上你,11/29,2022,1,0,0,0,0,0,1,0,0,0,1
13957,benson861119,推,2,又是你，龍妹,11/05,2021,1,0,0,0,0,0,1,0,0,0,1
13958,zscst,推,2,水桶腰歐巴桑,04/14,2022,1,0,0,1,0,1,0,0,0,0,1
13959,renn999,推,2,話都他們在講 笑死,12/06,2021,0,0,0,0,0,0,0,0,1,0,0
13960,hiojvd,→,0,建築工如果跟少女性行為也有罪,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13961,kimp01pr1nce,→,0,矮、窮、胖都不會被霸凌囉？,01/05,2022,1,0,0,0,0,0,0,1,0,0,1
13962,Sam717,推,2,嬯婊一堆肥婆,06/06,2022,1,0,0,0,1,0,0,1,0,0,1
13963,fony1029,推,2,綠能你不能 神豬海線死胖子都可以說,02/23,2022,1,0,0,0,0,0,1,1,1,0,1
13964,cursedsoul,推,2,看到阿肥就肚子餓是正常的嗎？,03/02,2021,0,0,0,1,0,0,0,1,0,0,0
13965,darkerjack,噓,1,一堆垃圾,12/08,2021,0,0,0,0,0,0,0,0,1,0,0
13966,wds824,→,0,阿？實話還不能說喔？胖就是噁心還怕人講,06/11,2022,1,0,0,0,0,0,0,1,0,0,1
13967,theskyofblue,→,0,*要,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
13968,Overmind,→,0,國民黨表演過跟共產黨有關係會槍斃,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
13969,sjqs,→,0,是否老幻想金小胖普丁投彈新聞來遮掩醜聞 ?,10/05,2022,0,0,0,0,0,0,0,0,0,0,0
13970,koromo1991,→,0,可憐 瘦皮猴,06/24,2022,2,0,0,0,0,0,1,0,0,0,2
13971,DOOT,→,0,妳是不是中共派來毀滅台灣的阿 =.=,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
13972,goodboy98,→,0,幹靈涼 死胖子,09/03,2021,1,0,0,0,1,0,0,1,1,0,1
13973,KevinyuWL,→,0,王必勝：幫老同事帶小孩,12/07,2021,0,0,0,0,0,0,0,1,0,0,0
13974,bij831,推,2,保台抗中,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
13975,Mood10207,→,0,垃圾冥禁黨,12/08,2021,0,0,0,0,0,0,0,0,1,0,0
13976,kcclasaki,推,2,純真,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13977,bingreen,→,0,飯盒仔怎麼又不見了,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
13978,doro0202,→,0,，演算法才一直推龍妹給你看,08/30,2022,1,0,0,0,0,0,1,0,0,0,1
13979,lawstone,→,0,塔綠班恥度真的無下限！幹恁娘，你們自,12/05,2021,0,0,0,0,1,0,0,0,1,0,0
13980,grayplace,噓,1,肥婆神棍，老查某還出來裝神弄鬼,02/19,2022,1,0,0,0,0,1,0,1,0,0,1
13981,scott123321,推,2,上次還在嘴選民,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13982,aa428241,→,0,是超肥龍妹呢?,01/15,2022,1,0,0,0,0,0,1,1,0,0,1
13983,Wimadison,推,2,騙！,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
13984,yuzukeykusa,→,0,了,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
13985,sk050607,→,0,這種老了都會很胖，矮個子體脂一下子就,09/24,2021,1,0,0,0,0,0,0,1,0,0,1
13986,xian,推,2,每次破口都中央搞出來的,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
13987,brianuser,→,0,那是禿頭肥肚臭阿伯假扮ㄉ,01/30,2022,1,0,0,1,0,0,0,1,0,0,1
13988,EXUAN,推,2,反對萊牛支持萊豬？,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13989,liuedd,推,2,還在當塔綠班確實是最爛的一代,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
13990,touchbird,推,2,還敢吃啊 肥婆,04/13,2022,1,0,0,0,0,0,0,1,0,0,1
13991,because0131,推,2,卦卦卦卦卦卦卦卦肥乃惹？,12/05,2021,0,0,0,0,0,0,0,1,0,0,0
13992,hohohorse,推,2,好想摸這個肥肚肚,05/28,2022,0,0,0,1,0,0,0,1,0,0,0
13993,lsj049,推,2,臉正棉花糖 臉醜大肥龍,05/10,2022,1,0,0,1,0,0,1,1,0,0,1
13994,allyourshit,推,2,死肥婆一個 還老 更噁心,01/02,2022,1,0,0,0,0,0,0,1,1,0,1
13995,treeman47,噓,1,又老又醜又肥,02/12,2022,1,0,0,0,0,0,0,1,0,0,1
13996,ahobo,→,0,小精靈拉,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
13997,tmacor1,→,0,有黨證又是肥婆的人怎麼可能有事,10/28,2022,1,0,0,0,0,0,0,1,0,0,1
13998,Lomax,推,2,恭喜救回,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
13999,higameboy,推,2,肥宅屁股壓著是屁股凹陷還是椅子凹,04/13,2022,1,0,0,1,0,0,0,1,0,0,1
14000,yarn5z0,噓,1,龍妹難過噓,06/30,2015,1,0,0,0,0,0,1,0,0,0,1
14001,takechance,→,0,總統府：尊重、感謝過去送餅吃,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
14002,GGrunrundela,噓,1,我對醜囊噁肥過敏 算ㄇ,11/08,2021,1,0,0,0,1,0,0,1,0,0,1
14003,opfish,推,2,又肥又胖吃很爽那就是豬仔明,06/01,2022,1,0,0,0,0,0,1,1,0,0,1
14004,linda17a3,推,2,台男不意外,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
14005,you1111,噓,1,所以瘦不拉機或死胖子台男都該檢討啊 人,12/22,2021,2,0,0,0,0,0,0,1,1,0,2
14006,Nevhir,→,0,那是他那有漂亮姊姊 兼養一隻醜貓的魯肥朋,08/11,2022,1,0,0,0,0,0,0,1,0,0,1
14007,fastmonster,噓,1,幹！ 死肥豬 幹！,09/18,2014,1,0,0,0,1,0,1,1,1,0,1
14008,DOOT,→,0,"一開始否認連線,後來說下班時間,現在說沒改",12/07,2021,0,0,0,0,0,0,0,0,0,0,0
14009,kl2991,推,2,世新死肥婆貪得無厭的母豬,10/06,2021,1,0,0,0,0,0,1,1,1,0,1
14010,GGrunrundela,噓,1,請問我長得像垃圾黑道死胖子嗎,11/10,2021,1,0,0,0,0,0,0,1,1,0,1
14011,abc0312,→,0,她跟已婚胖宅 共處一室 就不噁？,05/31,2022,1,0,0,0,0,0,0,1,0,0,1
14012,WarIII,→,0,愛國主義是無賴最後的避難,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
14013,Laotoe,→,0,台北市台電局到底在搞什麼,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
14014,terry1043,推,2,可以移到土城辦嗎,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
14015,jjez168,→,0,為何有337萬還要找人代付?不能動這筆錢?,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
14016,mmmimi11tw,推,2,不用看了 那個連結裡面是這張圖,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
14017,manlike,噓,1,死肥豬仔,03/10,2022,1,0,0,0,0,0,1,1,1,0,1
14018,chocoball,→,0,印象沒有解凍技術吧,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
14019,yoderek,噓,1,滾啦，愛說謊的噁心死胖子,05/11,2022,1,0,0,0,0,0,0,1,1,1,1
14020,exceedMyself,推,2,這些都是前任遺毒 還沒排毒完,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
14021,bboring,→,0,這已經不是失智列車了 是自殺攻擊了,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
14022,qa1122z,→,0,找普妹龍妹44看，成功率比較高,03/27,2022,1,0,0,0,0,0,1,0,0,0,1
14023,xaxa0101,推,2,笑惹,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
14024,mig,推,2,西瓜頭真的醜，還有一堆腰圍超過90的胖子,11/09,2021,1,0,0,1,0,0,0,1,0,0,1
14025,a27588679,噓,1,生魚片你晚點去都麻不用排 還可以指定,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
14026,rockman73,推,2,醜又胖又愛出鋒頭脾氣差 怎辦,11/04,2022,1,0,0,0,0,0,0,1,0,0,1
14027,longtimens,推,2,沒奶醫生也沒用啦,04/13,2022,0,0,0,0,0,0,0,0,0,0,0
14028,Dande,→,0,自己瘦皮猴要檢討吧,08/14,2022,2,0,0,0,0,0,1,0,0,0,2
14029,OnlyJun17,→,0,有~我南島精瘦排骨~,05/17,2022,4,0,0,0,0,1,0,0,0,0,0
14030,Xhocer,→,0,水都臭油，這肥婆的味道都跑出來了,07/31,2022,1,0,0,0,0,0,0,1,0,1,1
14031,benny70104,推,2,肥宅還怕胖？,09/26,2021,1,0,0,0,0,0,0,1,0,0,1
14032,jings1960,推,2,最後兩張是你個人喜好吧,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
14033,phix,推,2,馬的 垃圾小胖,12/04,2022,1,0,0,0,0,0,1,1,1,0,1
14034,patrol,→,0,在在告訴你啃老的通常是龍妹，最好嫁的掉,03/22,2022,1,0,0,0,0,0,1,1,0,0,1
14035,Nevhir,→,0,肥宅可以考慮穿裙子 不怕變胖還幫助散熱,07/19,2022,1,0,0,0,0,0,0,1,0,0,1
14036,headcase,推,2,幹 1樓是行動圖庫逆,12/08,2021,0,0,0,0,1,0,0,0,1,0,0
14037,quentintu,噓,1,勾2,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
14038,XTaiwanAyin,推,2,媽的還真的有耶，不過對方是胖阿姨,12/16,2021,1,0,0,0,0,0,0,1,1,0,1
14039,PCC2003,推,2,瘦皮猴小屁孩也敢在那逞兇,09/05,2021,2,0,0,1,0,0,1,0,0,0,2
14040,gameguy,→,0,球吞下再出來談吧,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
14041,kidd085,噓,1,幹 死胖子真爽,09/20,2021,1,0,0,0,1,0,0,1,1,0,1
14042,AKPT,→,0,這種買帳號帶輿論沒技術其實叫水軍比較貼切,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
